scenario_id,scenario_name,repetition,variant,perception_seed,planner_seed,selected_candidate_index,differs_from_generic,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance
4,larger_anatomy,0,alignment_only,20264910,11000,3,True,0.004642888387398823,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.007199741510681193
4,larger_anatomy,0,uncertainty_only,20264910,11000,12,False,0.036409188209036145,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,0,full_task_aware,20264910,11000,3,True,0.004642888387398823,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.007199741510681193
4,larger_anatomy,1,generic_baseline,20264911,11001,12,False,0.024281505854190352,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,1,alignment_only,20264911,11001,3,True,0.0033441548714991613,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0060038758734521965
4,larger_anatomy,1,uncertainty_only,20264911,11001,12,False,0.024281505854190352,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,1,full_task_aware,20264911,11001,3,True,0.0033441548714991613,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0060038758734521965
4,larger_anatomy,2,generic_baseline,20264912,11002,12,False,0.05938901102463032,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,2,alignment_only,20264912,11002,3,True,0.006361436687775264,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.002568705732885262
4,larger_anatomy,2,uncertainty_only,20264912,11002,12,False,0.05938901102463032,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,2,full_task_aware,20264912,11002,3,True,0.006361436687775264,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.002568705732885262
4,larger_anatomy,3,generic_baseline,20264913,11003,12,False,0.03895378315453237,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,3,alignment_only,20264913,11003,3,True,0.004303547969812627,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0102019115233746
4,larger_anatomy,3,uncertainty_only,20264913,11003,12,False,0.03895378315453237,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,3,full_task_aware,20264913,11003,3,True,0.004303547969812627,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0102019115233746
4,larger_anatomy,4,generic_baseline,20264914,11004,12,False,0.03212977898740059,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,4,alignment_only,20264914,11004,3,True,0.003686524764074211,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0037748352287144456
4,larger_anatomy,4,uncertainty_only,20264914,11004,12,False,0.03212977898740059,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,4,full_task_aware,20264914,11004,3,True,0.003686524764074211,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0037748352287144456
4,larger_anatomy,5,generic_baseline,20264915,11005,12,False,0.03950151167050577,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,5,alignment_only,20264915,11005,3,True,0.005557262449689467,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0008073684249740431
4,larger_anatomy,5,uncertainty_only,20264915,11005,12,False,0.03950151167050577,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,5,full_task_aware,20264915,11005,3,True,0.005557262449689467,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0008073684249740431
4,larger_anatomy,6,generic_baseline,20264916,11006,12,False,0.06223122168341539,0.026000000000000002,0.0,True,False,False,True,0.0021900628764170618
4,larger_anatomy,6,alignment_only,20264916,11006,3,True,0.006542491412180725,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0021900628764170618
4,larger_anatomy,6,uncertainty_only,20264916,11006,12,False,0.06223122168341539,0.026000000000000002,0.0,True,False,False,True,0.0021900628764170618
4,larger_anatomy,6,full_task_aware,20264916,11006,3,True,0.006542491412180725,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0021900628764170618
4,larger_anatomy,7,generic_baseline,20264917,11007,12,False,0.038286430470954355,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,7,alignment_only,20264917,11007,3,True,0.004415492231152828,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0014769737383969871
4,larger_anatomy,7,uncertainty_only,20264917,11007,12,False,0.038286430470954355,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,7,full_task_aware,20264917,11007,3,True,0.004415492231152828,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0014769737383969871
4,larger_anatomy,8,generic_baseline,20264918,11008,12,False,0.026947197941865987,0.026000000000000002,0.0,False,False,False,False,-inf
4,larger_anatomy,8,alignment_only,20264918,11008,3,True,0.0033993435107342648,0.0029850468633666727,0.21213203435596428,True,False,False,True,0.0061836329870558464
